2016-05-26 09:20:23,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 207
2016-05-26 09:20:28,222 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 208
2016-05-26 09:20:33,222 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 209
2016-05-26 09:20:38,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 210
2016-05-26 09:20:43,222 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 211
2016-05-26 09:20:48,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 212
2016-05-26 09:20:53,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 213
2016-05-26 09:20:58,222 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 214
2016-05-26 09:21:03,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 215
2016-05-26 09:21:08,222 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 216
2016-05-26 09:21:13,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 217
2016-05-26 09:21:18,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 218
2016-05-26 09:21:23,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 219
2016-05-26 09:21:28,222 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 220
2016-05-26 09:21:33,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 221
2016-05-26 09:21:38,222 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 222
2016-05-26 09:21:43,222 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 223
2016-05-26 09:21:48,222 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 224
2016-05-26 09:21:53,222 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 225
2016-05-26 09:21:58,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 226
2016-05-26 09:22:03,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 227
2016-05-26 09:22:08,222 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 228
2016-05-26 09:22:13,222 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 229
2016-05-26 09:22:18,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 230
2016-05-26 09:22:23,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 231
2016-05-26 09:22:28,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 232
2016-05-26 09:22:33,222 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 233
2016-05-26 09:22:38,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 234
2016-05-26 09:22:43,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 235
2016-05-26 09:22:48,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 236
